"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCIH520.PS.1","NCIH520.PS.2","NCIH520.PS.3","NCIH520.PR.1","NCIH520.PR.2","NCIH520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"GNAI1",8.92782991836301,8.79695508292955,8.79521810043683,8.66980230472963,8.97227261848546,8.78700455554584,8.70443395678302,8.86401629295709,8.58394769546909,8.49228385445939,8.62805100461635,8.2499020932019,8.09539296061719,7.93161169976075,7.9605108755004,8.07079655893908,7.83418601194017,8.8471273602269,8.99465729925407,9.00071071473877
"GNG4",8.50737144414174,8.32043472638009,8.37950724751138,7.00693632303771,6.79124102033285,6.96248108767065,7.307753939094,6.78055303626464,4.71476993727601,4.74051718555489,5.1036735073823,5.82889668717248,6.13758281862074,6.38572287932413,6.20331324313317,5.90106871205491,6.06846382072907,6.28264367238087,6.08264627318731,6.1251341581797
"GPD2",7.25896495078045,7.09041104209583,7.18544882854335,6.88167000119866,6.39071935977695,6.60201420097553,6.82890058642656,6.53124130205518,5.78891999687437,5.67515010713867,5.81920144728318,6.39716777864381,6.74409964038719,6.53640580315035,5.61035582131096,6.00679058539056,5.45909933803597,4.16260677576653,4.14754103266037,4.71637069897698
"GPR3",5.9430773792884,5.81909326432922,5.72848928333624,6.07202578852075,6.17101141873306,5.98052739139263,6.04859223124986,6.21055613865008,3.54207818459969,3.12459041336919,3.90373606370389,4.62397675786933,4.82986188461941,4.92375887399126,6.49640714889879,6.24068659195121,6.04482081529341,6.52450870804336,6.6746019938218,6.26870373744916
"HARBI1",5.66618243172587,4.60266275097159,5.09563164536498,5.68761782165748,5.72886603992298,5.46386271738144,5.20950735817851,5.41743184653807,6.24955335931243,5.08516831708005,6.1298020025759,5.52011849035777,5.89287639359507,6.16302126463781,6.46609065398906,6.62213830065091,6.32209254584656,5.40766216779524,4.70875691841357,5.32542700915376
"ANKRD52",7.17461762631503,7.17659545985315,7.4638028403014,7.32265210557364,7.27970473140118,7.02482937070608,6.90985797114056,7.00728355179331,6.05007799911113,6.26820817876185,6.17066608094239,6.9123237527653,6.72861362167566,6.81779788300695,6.26104039840266,6.22646145869214,6.23152455030939,5.64934523443635,5.62468901927511,5.80068425755279
"SLC46A3",5.14214098866124,5.07059285388886,5.32318490272192,6.45284573917014,6.68379144529566,6.5859854221055,6.54761275774467,6.34770296866223,3.2074681573103,4.21612463656914,2.62831607884276,4.57303064959653,4.43677374619218,4.25744695606225,5.3040580962831,5.46676246790668,4.96763480630938,5.72384808443982,5.69124537164296,5.2728740101916
"ZDHHC22",7.74316150028363,7.73162000253703,7.68260695704521,6.44485347479671,6.64132793527505,6.56384699225622,6.71891198935408,6.75934331299292,5.72460324652446,5.45364196183284,5.54965103272739,5.25219858320829,5.31865886858209,5.23655330778235,6.79149310175135,6.44059799286161,6.63443025967511,6.52171721593167,6.4568017967099,6.45111069850643
"PRTG",6.05910971083891,5.46265491365375,6.26178278009371,6.89351241429662,7.35031397511971,7.33886224666252,7.24858503007401,7.06397391840734,5.6030100278225,5.68368248940235,5.57460448882113,4.86978938454031,4.46947157532539,4.03849842495168,7.36473318671527,7.35527736141231,7.45914114905137,7.02348953304194,6.90173396316835,6.98622633617131
"GDPD1",4.7875946798481,4.03340754145742,4.45634978372204,4.8176119147843,5.1895903153473,5.07061896704688,5.28573464622887,5.41058006200239,6.98929939572568,7.46360000332268,7.22213993920702,5.59276746610095,5.79359089821677,6.33472469297148,4.90470923387495,4.85825472165106,5.04259685773654,4.41094956789013,4.54197882275967,4.38745700145771
"GPR19",3.53881190794954,3.73893915440088,3.99179378316233,4.77639815474335,5.18360346145172,5.12319610722242,5.35211236508219,5.01432698490603,3.92199583061398,3.86356286399021,3.86256357650615,5.34356019749548,5.0102873585671,4.84256924562127,4.05467078106162,4.29577369776989,4.09526894598712,4.91657070853294,4.18676277118264,4.59393397307208
"LAMA1",8.01759666337997,8.0695496836556,8.09505929123137,6.93261520027406,7.07442893537587,6.90245998482358,6.94206017572478,6.84735521903382,3.98178929001659,3.16316490704404,3.78870307397326,3.70874814936774,3.20964901870292,3.63529663838503,6.58823418545369,6.34960080336224,6.33897388747575,6.67918230656516,6.80017934104933,7.10806170661609
"ZADH2",6.99835058429594,6.5474071492967,6.81224772306511,7.07595360058942,7.02284537656402,7.23252686185567,6.766352401236,6.94333643416782,6.55151552296094,6.69849856502077,7.01473894772878,5.00898397181092,5.5613574527481,5.71042042242203,6.13776811055862,5.65322876670206,5.59537645106408,6.19368040056065,6.67670541091874,6.19618623900545
"ZNF615",4.69745994404793,4.31361986691133,4.64773873702149,3.883678394643,4.2965817515638,4.11251799322265,4.44097027433631,3.9269870697717,3.15701122658328,2.4623580046861,2.40360983132468,2.67081918557458,2.53985032158112,3.00558758755805,4.82759091410817,5.05105693442759,4.98999605025951,4.64986054923793,4.53266208486173,3.93262963439763
"ZNF841",6.61025492555395,6.40389974459734,6.64179418495277,5.84452232173977,5.94661997281868,6.13341494317842,6.23242479456734,6.09563912110938,4.93863623861486,4.40081448020331,4.68498592552216,5.72363709239226,6.38217684840129,5.78775959062475,6.81380620703242,7.19915892214019,6.76918913643499,6.55943565315992,6.52410331344827,6.77456909793658
"LPAR4",3.5510822956863,3.70454116195653,4.35853044627431,3.66056000781671,4.3769692949736,4.48469488077187,4.29309652093573,3.89263052698035,4.23643441963041,4.20557979090241,3.4520168944718,4.0143798695573,3.02331482654882,3.45431091695911,5.66462939489467,5.5332695325308,4.74100209709594,5.74386308199107,6.04648717954492,5.70286147141657
"ERICH2",3.61732004127677,3.94416508151822,4.70989943282391,4.47999484156169,5.09541279705252,4.52272183451481,4.48023329983145,4.21926025037012,5.47751374903786,5.77455562168341,5.66326458745841,5.60818929447583,5.50356871698725,5.70316602573457,4.07507923449688,3.93808820451537,3.6711780543054,5.10349050786164,4.72441821186029,5.01451562810055
"IAH1",6.06022086798205,6.19697478548439,6.46632912442182,6.25003422042711,6.05913348155248,6.33968606225019,6.01826165658122,6.14328524343445,7.83559478583427,8.06678915463385,8.36009033457989,6.9143025107434,6.98522540721043,6.90033494167571,3.43663030946667,4.01980381108759,4.02538975289721,3.86256626253548,3.75722374026388,3.96085486403366
"UNC80",4.69984255154905,5.09413632577456,4.43445495317624,6.31907728170436,6.35150732715101,6.42295056793125,6.09403408472567,5.95943813560123,4.08839010967213,4.87332335381224,4.3136824870612,4.55748796724206,4.04157441185084,4.00754132733096,4.9641664606404,5.16961198426001,5.01198031486231,3.74383105547613,4.94733153719715,4.51865583207873
"RABL3",6.11794789995458,5.47780171116592,6.33740005556108,5.70987560699916,5.67277214079473,5.97644284946728,5.65411924404064,5.81273272381319,6.22379787578094,6.29941066734307,5.9792821633738,6.94942963116689,6.66063096174309,7.33096337848825,7.00870893904399,6.81268764878405,6.52039473404462,5.61695111126528,5.64011051145933,5.4458236781431
"DPH3",6.24807587033309,6.06583126248353,6.3933014313155,6.73058012190729,7.21110769439081,7.02864210444312,7.01571453046697,7.00143101457714,5.64452555260869,5.92299952978681,5.54356938472595,5.61834572128268,5.78840292423445,5.71500054341883,7.08566033868791,7.05090219413385,6.5900528799714,5.61497885745711,5.71057237825218,5.71156055462338
"CYP4V2",4.39072253502444,5.05553528061925,4.57991357326171,4.8694232630025,5.26752419129374,5.40895412541836,5.12860776126727,5.19902035883076,4.52734240023215,4.8849142129649,5.7847781011744,3.81286705102394,3.12859043383733,3.52707000346089,4.61757583019355,4.64806101913224,4.29303197204056,3.8897647935709,3.74794764920792,3.42447724892651
"RNF212",2.80834363534111,2.69414245728253,2.72919840295201,2.53098000983354,2.33388692741608,2.34023566662567,2.83775732944663,2.67918003694193,7.53726697389583,7.59334018519715,7.53153043906486,6.07397061325939,6.29469405951899,6.50694251771242,2.60807825096872,2.70420575075333,2.38853376597943,2.52167723213506,2.71412853300621,2.42442561735259
"DTWD2",4.77950499080309,4.89495694537821,4.96758307328446,5.45368207671158,5.5103288928976,5.7399726482567,5.59252069116406,5.83290868216857,7.36759486072362,7.36008621698101,7.63629734814439,6.97848309571201,7.14901853732763,7.32544080558591,4.3066266795743,4.6620114311056,4.73038230055148,4.33434344901274,4.96294003680175,5.10149262958935
"RNF180",4.90139946747655,5.11381186492846,5.11420123300814,6.26950663252206,6.09866827177672,6.51935293755849,6.4149843470576,6.20520529514955,4.45959269443586,4.49449469588135,4.69790932631586,4.55251669306971,4.38674032971961,3.76682494277593,4.10052379276615,3.5981446941716,3.51253047775715,3.72765299927205,3.65747902441182,3.97893883836334
"ANK1",8.88091526364861,8.73150337291695,8.7746418214498,8.96097229514318,8.99663413063173,8.94178976337308,8.83666088673908,8.89760170353377,4.91407696527309,4.89520494252237,4.80420780129804,4.59749607106499,4.12537206025626,4.2689063290204,8.83823143272796,8.81690174094478,8.88435358565288,9.79994476391646,9.85369832257817,9.84213722687322
"TMSB15B",4.21077608177117,4.62865975646899,4.5799456718097,4.20173348962528,3.98296280396738,4.35461711195978,3.93022444863616,4.03059833502693,3.48321648479349,3.95774484883423,3.92153764245851,4.85997663834129,5.0638281383529,4.55063081086814,5.92067565998213,5.87282003429912,5.74616563866221,5.25380737792315,5.58818397329361,5.3435683320129
"ANK2",8.94366919399287,8.82146815194651,8.84687236207633,7.11439105463543,7.33769783100481,7.08702231625996,7.00658920629941,7.30568055893731,4.37981191149911,4.36766482508543,4.30053662576363,3.1336765214762,3.56460522102452,4.14394427767131,8.02918153667679,7.75659131818491,7.58765176280845,7.26202463426194,7.05214374236866,6.97844243746988
"ANK3",4.52235728734169,3.70509086422628,4.76479262186535,5.65262762673959,5.49181059884685,5.25076828513549,4.72183196111737,5.3409349538178,6.92419581431623,6.59584342762214,7.36185454960042,6.64328060301382,6.25306334509666,6.71223925713188,3.09822909971329,3.28086862502052,2.97461114226345,3.23925029349217,3.42802097592793,2.69622157515905
"GRB10",6.7442744944883,6.87982967140934,6.60913500289696,6.37590565840919,6.16070060922057,6.40774411823463,5.92980334237184,6.03010076273657,7.85262154719949,7.59984920405179,7.99336614650993,6.08616167338962,6.00457777173091,6.37179748628444,4.97267984250381,4.33479159426781,5.00521871666897,3.11277410514865,3.85388265611876,3.56320768971469
"GRID2",4.92029722795065,3.50487122779069,4.57618144166011,5.2280930713092,4.90863910718645,4.75726430547235,5.14782444814182,4.88560678791708,3.00054598065413,3.94158373291132,3.63227671041493,2.88431232914342,3.00290962900853,3.60306688025908,6.07949134373854,6.50260870049703,6.1939542395246,4.78375879080421,4.61468519713522,4.5825684515029
"TRIB2",5.62293466243737,5.67498524280069,5.56395210236667,6.90311783131879,6.87329360290946,6.90761428741636,6.77490311754053,6.65128409192663,6.33724875581054,6.41614114927915,6.61808411247479,4.123603233344,4.04358565702609,5.05669554026515,7.7894824056158,7.575506910884,7.71492030187737,6.79314712581089,6.88869293939279,6.65829691909203
"BZW2",7.9713332596662,8.13593722242796,8.12325434770563,7.75538348092683,7.85788309050302,7.83196273227943,7.75683502481638,7.86789892549069,8.69078968018781,8.72672156041379,8.70943816682762,7.73630666715418,7.57337638129527,7.83189621378214,8.6571399217448,8.66715923728814,8.68532506436989,9.14229525674334,9.08890112278419,9.16218390969961
"IFT81",5.91561263028594,5.77178768975326,6.08037357379283,6.23770379101613,6.17919311412577,6.4431226080817,6.07863642054823,6.09785326189045,5.16687338324117,4.81682540858512,5.84145441873107,6.11608528526062,6.26578685623625,6.11213567270864,5.24408465962753,4.96669150779593,5.24493669751884,6.12832053419916,6.08691152804502,6.37917908372322
"HIPK2",8.94268555607047,8.45993832309401,8.91275724802045,8.14238998963553,8.21914718684466,8.08607770927676,7.8589930354333,7.82055821790569,9.60020494281002,9.45650129867744,9.6217944665875,9.38907612849103,9.44173965885347,9.75731903659722,8.14238486260957,7.90559165862611,7.71724580223022,7.5787028659986,7.51533728969942,7.62960578766232
"ARHGAP35",9.2398505569136,9.10419929340926,9.19850963369108,8.69701841084171,8.56653911188949,8.29757015668188,8.50820629633688,8.50788032447319,7.65822077913566,7.88949919962394,7.90412361729437,7.76277890854733,7.78413764990423,7.98642544459321,8.72757971299354,8.45881342549161,8.5585104267534,7.95304868966205,7.72851455271448,7.66670876766822
"TIMM21",8.26136115995703,8.54624582437953,8.41889842170008,8.75076930815009,8.94284947132148,8.93385799564592,9.01927746680344,9.16988992215408,7.06819274177406,6.92909769464686,7.38371169030295,6.91205122435728,6.78491389843549,6.70331758230446,6.87057457835161,6.83958134607414,7.16151672696532,7.16731800079135,7.1198346673396,7.21007618868188
"STXBP6",7.3810141968253,7.37287382832804,7.48705974089321,7.1133773666246,7.39132731166434,7.26219180268308,7.24800599439729,7.12708506293463,6.28988584414226,5.86376597767489,6.2036314580739,8.58471518409836,8.67351419387315,8.51799529918676,6.29329078988747,6.06570363230187,6.45574091169145,5.99524493248044,6.21904295702017,6.26211997147597
"C6orf15",6.50956293534489,6.4231897457032,6.08373473757719,5.66586725124187,6.11131752545819,5.77518694136043,5.85888786885145,6.3520474042665,7.66606092932701,7.88854223188861,8.15418451850627,10.072241052554,10.2718056106271,10.3049118318274,6.40432360029486,6.42598307123151,6.66502492286867,6.32683592798096,6.50329302705379,6.44185386485967
"CD274",3.23841787436995,3.01762576869531,2.90850141136542,4.44233908057994,4.23882711518219,4.98635411333159,4.1834923711649,4.18232574202302,2.93648943701494,3.07092389984142,3.17492428836554,3.48947528441526,3.58512875027209,3.26304272492897,2.55525448069907,3.79746889611135,3.39316672437262,2.8058700325849,2.72445540099664,2.90962943701195
"UHRF1",8.31411253624556,8.40257682240295,8.21965566820857,8.27787651944017,8.25579797755682,8.19431505936731,8.29595206880523,8.43444693762062,6.61014566248441,6.4408290723735,6.27302003459948,8.01494456541017,7.93343946839106,7.95956481759707,9.31562629134767,9.31383008436929,9.45983461663613,9.89825120072508,10.0103740256816,9.93156346212706
"GRM8",5.45153290485221,5.54814898919756,5.11730772416614,5.22976997005357,4.85187252908453,4.95654890011063,5.01179239734248,5.1843591839247,8.30681566647757,8.21466169197533,8.45847060787688,7.0832595954192,7.12948639878299,7.46402872924995,5.33647416957494,5.05027856964648,4.9735471986113,5.1787219100018,5.32759697927735,5.00480376312425
"TMOD2",4.82490415946401,4.1636652096509,5.26940255968521,4.3341422071208,4.43060846445647,4.23909185137376,4.58369229765812,4.30567721602452,3.81543311416393,4.13125742262471,4.04632006311292,3.58782889871236,3.73525456838546,4.11268824862952,5.06950708474497,5.79035008552893,4.87163346810585,3.74382749385093,3.66977449654022,3.64594945717521
"GUCY1B1",4.38911245882493,5.41086488248113,4.35324380031929,5.04135471980809,4.45651072504209,4.92280557646446,4.90075487224434,4.67564680662003,5.08879465217816,5.06034846485831,5.02694822479975,7.57091019098741,7.40980345847246,7.84464215509637,6.12618538420682,6.52728375779499,5.90023767054823,6.4260266451169,6.50511325015579,6.74100722225688
"MYLPF",6.37969664776378,6.6692325261161,7.24530004181261,11.5901993343621,11.5914523860036,11.6413069390339,11.5881976346588,11.6692153387423,3.9053655597569,4.21992399865014,4.58268862292033,4.19534243961083,3.89046143767755,4.2109945073551,7.67555837396409,7.72245735050209,6.98309297589343,6.81144703375384,6.5973666493277,6.41906377308086
"GMPPA",7.57853271083168,7.61502312621774,7.73525294295973,8.28423099983735,8.20060272473715,8.34781738870217,8.31200687691025,8.39486264937222,6.71956878183114,6.83251578421352,7.07562368008436,6.96875322718675,6.31380694423352,6.64093854017268,6.6945458529546,6.23490539339047,6.44829274567078,6.81627088122779,6.5893801541983,6.73970043230679
"ALG6",4.70794080731218,5.18218255542873,5.34487646624785,4.85904990334314,5.696316402587,5.09715186801326,5.23264232881319,5.2948617900694,3.58939816903251,4.48901437139315,4.19863263459846,5.42562530137136,5.12869259151611,5.45017515909965,4.29283069204809,4.23685236640574,4.01664069081862,4.23756239126598,4.28726143283773,4.26768676904381
"GYPC",5.48799529580308,5.87964160461122,5.28009520582971,5.3067214555703,5.19726495582725,5.31799269169552,5.4219516515717,5.506178982981,5.58310533395759,5.57153717590297,5.24822801529476,5.03844957402794,5.66403712420858,5.4756812495002,6.69285691184618,6.6665597716632,6.57279002512868,7.85124870561159,7.58413546386026,7.86285261352739
"LRP12",4.1737300446822,4.20616715577702,4.93009320545231,4.65907728937804,4.392141834915,4.54383281320832,4.41010889400652,3.78608912451905,3.37050085607333,3.17818667776953,3.88356569150739,4.51603088879685,4.41580556841986,4.92984687666508,6.15703808068495,5.99547203636072,5.66577469232568,5.92590449679814,5.99642510240269,5.80984207424084
