"","RH41.PS.1","RH41.PS.2","RH41.PS.3","RH41.PR.1","RH41.PR.2","RH41.PR.3","RH41.PR.4","RH41.PR.5","NCI-H520.PS.1","NCI-H520.PS.2","NCI-H520.PS.3","NCI-H520.PR.1","NCI-H520.PR.2","NCI-H520.PR.3","SJCRH30.PS.1","SJCRH30.PS.2","SJCRH30.PS.3","SJCRH30.PR.1","SJCRH30.PR.2","SJCRH30.PR.3"
"TC0X00009387.hg.1",6.69036522684065,6.46985102766863,6.67540948937495,6.49672125114184,6.82508792723778,6.76668086591898,6.56482685065464,6.44314323471729,4.85002557862392,4.73480111603815,4.3162023224383,4.40720219507538,4.78586313958317,4.35922783940109,5.75341128893284,5.77255808790436,5.64354336220551,5.92083119840706,6.41634101432686,6.49092160066811
"TC1600009958.hg.1",9.85827330262563,9.02789750931369,9.07405149397557,8.91424376942939,9.16836237476982,9.03322879106669,9.21155796948174,9.08473748813046,8.42338891847738,8.5990138982685,8.69768628209735,7.75763848838571,8.00145035422483,8.13220023815699,8.08139042769923,7.74105675714346,7.85062986421345,7.86937424302908,7.74410113300899,7.93991724718292
"TC1100006547.hg.1",6.17732472011719,6.64781338915493,6.4459268454781,6.53599396596199,6.78801352723647,6.65755513601043,6.62209110136096,6.6277604399554,5.51560830092367,5.691719182977,6.1225272899786,5.78853757764961,5.75101194734247,5.79925495046855,5.67988699289546,6.09133982974697,5.60614717805234,6.06710541867907,6.28872240064699,6.13884599015874
"TC0600009169.hg.1",7.00213975219499,7.18381676678468,7.22641777444581,7.1670229472368,7.10830573689613,7.25558480420274,7.06523192901474,6.9798628136252,5.49078438204684,5.30435947432499,5.15552185584347,5.87085197167369,5.97659459707878,5.88517485852241,8.12060222190098,8.05660815991847,7.6643485030993,7.72638521705519,7.68753407760339,7.42160912377355
"TC0X00009218.hg.1",6.2381035490855,6.06553008355259,6.64154163929789,6.69372498583156,6.80484788525343,6.79075057906218,6.6668423386082,6.84181606361831,6.30113152604086,6.28220905416356,6.62243076473739,6.72352971285069,6.66770798653341,6.8157672306927,7.69243325367976,7.78567312821473,7.52336152740558,7.90163006072211,7.71544499908968,7.9436826320285
"TC0300013751.hg.1",6.41006948037973,5.83802356163559,6.62102991458936,5.42474942964065,5.99560922609399,5.65105936405494,5.54227026897489,5.441273037202,5.86244161513389,5.42029228347242,5.58375855169652,6.44078498887948,6.48821892966411,6.51651241951401,6.51681221298237,6.66631588368181,6.85879657914661,7.40734613727323,6.96808420164481,7.00627509743064
"TC1200007823.hg.1",11.1584377458601,11.2002037831413,11.5608323802553,10.9311683506143,11.0768712289577,11.1372061255542,10.9213877624521,11.1487524022865,9.45217598552657,9.69495982649054,9.81908047638548,9.58491324271079,9.80849597541828,9.64731722165649,10.5754196943189,10.2808246910489,10.0787711824297,10.0520215697441,9.66567357364685,9.63016909650754
"TC1100008612.hg.1",10.970724409222,10.949125449288,11.2326532663604,10.7511434638117,10.8995640886849,10.791146431538,11.0831396818008,11.1331618345761,11.8555676997294,12.2343787466111,12.1687289353528,11.6344144079559,12.0351373348892,11.7502069144392,11.3959491553949,11.0722454999962,10.8865026316217,10.7004116702009,10.6656379816665,10.3305510333956
"TC0200006677.hg.1",9.57535591829202,9.52875388744315,9.6342134907384,9.25770106413109,9.40011324561243,9.39636480795059,9.33608649802707,9.25662471427128,7.14194584407324,7.05316476629,6.87254258997214,8.19756672259684,8.42082887554226,8.48067542398051,10.2831510173885,10.2073444859132,10.0847666259617,9.87096134385247,9.88862857505901,9.92181189372939
"TC1200012234.hg.1",6.70525425989174,6.56162321216688,6.96444650119425,7.51524098182123,7.45018430184111,7.60416694064062,7.328879585919,7.18835194080215,6.32867007535377,6.54856509293757,6.51232844277291,6.76784377362429,6.69994465176749,6.51915899617593,5.78438409954788,5.57676245079448,5.70376337663136,5.80395277297071,5.52194904146858,5.37554828917758
"TC1900010943.hg.1",8.29703599205501,8.0843194488386,7.91811625342957,8.25499118854449,7.93877934364712,8.04967458939018,7.99554085581794,8.06064879288429,6.04455651724092,6.03660631662196,5.76341926790187,6.3575023151894,6.08909992850068,5.87122675013457,7.59055326260868,7.09198592230244,7.06045662576731,7.19775738095037,6.9606448871473,6.79663135644721
"TC0100016254.hg.1",6.6445051578809,7.05827704252356,7.56962655340482,6.9938302572431,7.15327429896901,7.15661983397231,6.65789121491588,6.83008768283986,5.24685786316296,5.23355323413707,4.84245579845122,5.0258777679301,4.66335497463491,4.74488169782323,6.50807843474165,6.60667786956989,6.45568841956669,6.8621291384888,6.61301646736365,6.53763009909714
"TC0300014052.hg.1",7.80528846662288,7.61015199385706,7.94184088531374,7.78016651320392,8.04216809451332,7.90314411113018,8.02358924984313,7.90403356346901,9.10092603991431,9.18645084620058,9.17889644669409,9.06636687332736,9.28005736266331,9.26636015750459,8.84860670254865,8.75409724676327,8.77433122408536,7.93498356323012,7.93169967571077,7.95802580725186
"TC1900008017.hg.1",6.89524567965523,6.82909279315849,6.51766181906073,7.08447031992774,7.17156480896409,7.12407360449508,7.27715193141957,7.11241764002687,5.74773959151833,5.86150366085668,5.70903132477046,5.81457865622269,5.9487194312691,5.58238660863522,6.58567476599019,6.56616712606501,6.47916315466903,6.25170017190275,6.55112076482687,6.49717311032878
"TC1500006806.hg.1",5.9624599032894,5.58513066985641,5.96459820657223,5.30938601932848,5.78836903301708,5.69024179516511,5.12264357808645,5.57238476981778,3.14853946744015,2.50387788807155,2.44126666386935,2.78579746974316,2.38850838340831,2.95655497208311,5.2323500483531,4.90532030507369,5.35852893354647,5.5103806029225,5.32584219055008,5.39420624164094
"TC0100015194.hg.1",9.21897594432599,8.97973792275326,9.23119261333678,9.40604563963609,9.36737290930849,9.5071664772144,9.43818640308292,9.35796683895262,7.81242930596759,7.66412236847726,7.91114065180585,7.64187676461914,7.76525752725437,8.00459133513274,9.26813933803672,9.31516149363726,9.39955971630075,9.83887508953513,9.87886184928011,9.85562647299795
"TC0100015867.hg.1",5.43854906880902,5.30686071485372,4.88144352010626,5.96173258087174,5.82613933972215,5.93201134651411,5.68549975210402,6.03649795622692,7.78425224987817,7.53549738509784,7.85033324015505,7.07738294800804,7.29784995004214,7.24759625456796,4.28395448414052,5.22066586572709,5.20689556014929,5.41667005758754,5.48977422718949,5.03620517298791
"TC0100015866.hg.1",4.93496989354723,5.55338373543085,5.61314658747041,5.60136014659867,5.19320625209747,5.27732928827775,5.41840231567946,5.18088885112862,6.7821912426495,6.7187863163799,6.73872051855101,7.47781064726579,7.52201718065604,7.61928695301951,5.13473964752513,5.27635924277555,5.35184195819549,5.55669119360162,5.12116624662068,5.66284716614405
"TC0100015864.hg.1",6.68280843801847,7.19632807369167,6.96855798240623,7.04746379388189,7.09758175917897,6.92642615150056,7.04502093303908,7.20843944017344,9.10286883686977,9.28687065025103,9.26521493869433,9.81992408129512,9.76774474599399,9.59012450121499,5.900167938324,5.90602491999586,5.32018232030534,6.64603016922792,6.19136274765884,6.85085429363832
"TC0100015819.hg.1",6.83301075887323,6.99850057895622,7.87311373132263,9.33834206468418,9.4841527446702,9.53551962997547,9.62490573151123,9.61940581386944,4.73389207063109,5.40263407736703,5.28467895827569,7.12907292027711,7.04211824775823,6.66085035960018,9.16146149091218,9.08200782468009,8.8213797902342,8.86991507374581,8.82230902064384,8.61165928379068
"TC0100015822.hg.1",10.2614764367233,10.0923357906991,10.4295370944395,10.6852962137931,10.6855982857871,10.9016655123105,10.923760003297,11.0211676455163,5.80198221843514,6.28963914449054,6.58447592688147,6.42720186183722,6.82708586535103,6.85586191043145,10.4755198785787,10.1441359488454,10.2017230720634,9.9677193647984,10.0002480945024,9.79612631026781
"TC2200009361.hg.1",7.2782954002826,7.79650092733467,7.61566118336495,7.65294489240713,7.32550262094956,7.45556444403929,7.73365326360041,7.45576679648062,6.8203480712931,6.93968169246632,6.7594498313173,7.18900936463964,6.97694656960818,6.73233129638993,7.7962751645927,7.51639740695946,7.87867185436849,8.10811031637672,8.28259348243898,8.22845085436348
"TC1200007897.hg.1",8.281537723815,8.24942162412074,8.35633787773085,7.98494134261418,8.10255102003558,8.12570517127628,8.04992613087125,7.94955551115557,8.46456699662259,8.50118911424508,8.62322003449494,7.60922855886313,7.71629845850468,7.72773106590731,10.6136240269777,10.7020763224433,10.5561235436673,10.4655545085926,10.4434781197387,10.4595587243253
"TC0X00006799.hg.1",4.53999801541875,4.64612057161136,4.89660993993806,4.65713662603127,5.07522663590002,5.02483372264653,5.39867273023384,5.21195421467269,10.3769510350774,10.4146683950188,10.5393916802581,10.7831229220845,10.893487715276,10.855139135396,5.7278110414605,5.68942471117869,5.8980972489473,5.83800061248928,6.59476227613668,6.38200963280589
"TC0300013949.hg.1",8.3546360062847,8.10761811831936,8.35908369900969,7.21823737722914,7.70458112561713,7.61325942374721,7.42137144507403,7.35464483057972,5.39676604992469,5.59240876807465,5.38708209697993,5.49648792611425,5.40050450620559,5.52528035511594,7.74474215226204,7.32174576102848,7.44019132698722,7.41170347939677,7.15361988677429,7.24753651845704
"TC1100009306.hg.1",6.63119574949704,6.22877345132449,6.42392377948931,7.0666605180934,7.3464773838025,7.50039933413982,7.41480600119078,7.36302244380661,6.21507894109239,6.48343873534884,6.58125790843143,7.07904337222737,7.16584835223182,7.00125795480291,6.3807691226751,6.10934048937707,5.64934260610547,6.36675733230197,6.40895339125383,6.13057559112265
"TC0600010921.hg.1",5.26460900360397,5.68857317732766,5.70646549608596,5.70295243890526,5.78159056474671,5.87553668168723,5.80327829511658,5.87782828935796,7.50131911975752,7.62477207000992,7.64105135160929,6.12459301561276,6.12651610164804,6.63149918480697,5.25086869794917,5.11696228317083,5.18378808721485,5.32973848683103,5.67204772805277,5.83852486358043
"TC0300007679.hg.1",7.32746089800167,7.03237377948955,7.56309340832833,7.91089930004728,7.93960383684426,7.91551476274608,7.73075389008664,7.86382491766049,6.61256210508301,6.63144544849783,6.79206238646477,6.44262036416505,6.70976528934127,6.66750593381865,6.31238760781599,6.12836553091922,5.98228591683531,5.84721071086155,5.42462174329744,5.71442348634849
"TC1000008643.hg.1",10.5148987645757,10.2232681482296,10.3754028821135,10.2920419138411,10.2474602546052,10.3355918063897,10.3291842793432,10.3139513981655,9.16170069065311,9.21129969922413,9.17792882747209,9.74198004531821,9.77607992594422,9.97892415304323,10.0919852715915,9.8346312238056,9.86733903048122,9.37418634245125,9.51517616574747,9.15833066706954
"TC0X00006715.hg.1",4.6329177441574,4.72765076716309,4.94117655391194,5.58023246929844,5.92582023591453,5.89865719198446,5.61520495247154,5.37612321178474,7.72607128912497,7.68581712082606,7.62484646733712,7.32855073402701,7.50637824892396,7.4760696114719,7.05143675444987,6.88527932002837,6.67017743264895,7.01294960845738,7.35703289336052,7.34818564910271
"TC1700011431.hg.1",7.75716781063749,7.6192983982527,7.62399168206131,7.85766843632509,7.88914530348779,7.88351953545473,8.03063675539159,7.92168111673317,4.04322983205537,4.54519773915904,4.58806487209549,3.66095656285757,4.29249015033587,4.30632892854996,6.64660813549166,6.22139445901195,6.10393229002323,7.00888428640956,6.93467069107159,6.70116824209975
"TC1200007641.hg.1",2.78955616455529,2.85926970094501,2.80446510985211,2.99581887067616,2.95311687174011,2.73391171629145,2.9521672414542,2.78086765898048,4.5153277193096,3.94247870177699,4.17967432574283,3.78899258143964,4.18792642205954,3.978073055365,3.49433020757427,3.26149485450861,3.15985675139224,3.15965430580586,3.14547798650107,2.85015237522257
"TC0200014819.hg.1",3.8410426318242,3.57037229487954,3.36816130727896,3.76892157231668,3.87702298253113,3.70100519511591,3.61396746922097,3.53506302640332,3.75624210435152,3.04615249183053,3.07904770041723,3.13530990845251,3.3545772416713,2.08679813687957,4.75682534607868,4.7329268794882,4.5420071714778,6.53487549971899,6.5361678518927,6.4994300810151
"TC1200009724.hg.1",6.32522156985179,6.55057905533965,6.29726725678893,6.39989028857679,6.35304748557429,6.41525464330482,6.25630769234365,6.21502645403801,7.89737026698735,8.05451613108989,8.21057262138163,8.25870606359161,8.24660738225719,8.00273889676785,6.38436580111607,6.61969702457741,6.69622210527742,6.62961570466858,6.83736871558654,6.49025451305361
"TC1900010807.hg.1",3.16801059480632,2.87152603926262,3.47592675833986,3.17411599740348,3.10484528724948,3.16230917534224,2.45060770142694,3.38606182277952,4.31869568053505,4.70938060146054,4.55498413281066,5.21715442759408,4.84378884603593,5.21454682325906,4.15587042287386,3.20302366971071,3.9804127061283,3.75087559613464,3.0998146537992,2.68727417390623
"TC1600009217.hg.1",4.43920673265187,4.19094134642946,4.84215134079987,7.09451483560082,7.2012687770286,7.2697025159155,7.03296578597125,7.48447313146264,3.03750163954365,3.10994137721143,2.83478012910973,3.33513291200505,3.29532166182383,3.27021232819813,8.48693445592507,8.30757592495745,8.05851124184472,3.65850949373856,3.36284563687926,2.87029825159784
"TC1700007557.hg.1",4.75922672920787,4.41995812160433,4.35578848770316,6.57415837913973,6.84053989123556,7.04743460842258,6.96172227706248,6.98452052907851,5.56732103749076,5.71290426647559,5.69875966144198,5.97967118508336,6.26859979590175,5.90340089284885,5.38447233461798,5.40515577528243,5.41042155524396,5.8075691273393,5.98795313183437,5.92754987504525
"TC0200010980.hg.1",3.79523278613127,3.58698705813747,3.17067562523659,3.99604666831322,3.49225086667804,3.78791561423757,4.17488159522614,3.57161505205141,3.20852150312855,3.87380724292539,3.64938311758446,5.10163386426024,5.82458941244009,6.14225053516053,3.87493041417314,4.64750367893329,3.89804401851828,5.64037306571907,5.83830903282403,6.12594165551809
"TC0200011898.hg.1",7.6656739575897,7.88094817418972,7.842500611896,6.5750544993052,6.68081684890955,6.41038720781809,6.35716368939709,6.35493612128638,9.83726003110039,9.67398692178381,9.75436835075008,10.0461320086319,10.0181314748017,10.1915802586391,7.28216391533569,7.10866982621817,7.21580038838924,7.57102008158171,7.73070157188392,7.58358319070232
"TC1700006546.hg.1",8.24393407651915,7.88578383118096,8.15060602690653,8.40496376744738,8.60392412581612,8.53447528912323,8.81645802210758,8.4310254725575,6.14943030583898,6.54001714662268,6.54924651671192,6.31142456150743,6.32407279004842,6.04752967313787,6.02494042878919,6.16612341357775,6.29729536029821,7.52263034486852,7.43227177693461,7.18676178451286
"TC0800008299.hg.1",9.91434872658981,9.86310251096087,9.98301098484621,9.97408890609714,10.0608965019814,10.0987025380508,10.307484223788,10.342578258258,4.37091162978346,4.26702796029433,5.09555814915854,4.56066559889202,4.48209726535731,4.28170512075041,9.88005438785885,9.80267392581845,9.74547102138969,9.93446539689596,10.0722575978662,10.0218398601196
"TC2000009218.hg.1",7.20371340788534,7.39889876880788,7.62659047878952,7.77780569016732,7.90124910700542,7.82560620801578,7.84804051797892,7.84465412785824,5.73343165590356,6.31887822110262,6.2652281880476,8.22174040964066,8.4472149397356,8.65942580113309,7.92123306307558,8.06401281790424,7.86363755069973,8.6583396803969,8.68473285750222,8.53644474653993
"TC0200012405.hg.1",7.52932475585569,7.30788648059227,7.2543651705446,6.78343902275041,7.20753056179327,7.16715464274486,7.00580839888608,7.413043510992,5.54278601531724,5.61167856144532,6.02368070642615,5.78762625625301,5.76940296195537,5.93016648179301,6.84893711217016,6.95264687116319,6.90578794158847,7.37078390642217,7.25230676893144,7.30818041223489
"TC1800008070.hg.1",7.51684497740458,8.36932087696017,8.10890917694971,6.15744279437664,6.51988892126311,6.1583175825886,5.96635156152163,6.35923389311909,4.49917581005823,4.30828138917971,4.64953394154316,4.48221807214271,4.76219868676722,4.3932222232523,4.78890369534064,4.53221417166279,5.14126351928046,4.89300735378611,4.88032976698493,4.86499842766273
"TC0800006913.hg.1",3.85079873610312,3.87627083569937,3.73748293563211,3.32164949608195,4.35069919807365,3.84719249673383,3.8039900730406,3.57132004501268,5.67884836074354,4.69054474684855,5.62592675176452,5.42714801604284,5.65900911568225,5.78126390682975,3.72863325032794,3.73926336928917,3.92527805855905,3.76239493065982,4.49622337439254,4.09604715696436
"TC0600008972.hg.1",3.27183420410405,3.23869960063572,3.21083318954589,3.45566153343625,3.43084442918611,3.3639898983386,2.89051416261906,3.45565586676701,6.92682625569328,6.93620497350143,7.14191625185602,6.65186915355177,6.63369310999225,7.09694809306257,3.45947372947261,3.28264706456043,3.43207270828215,2.7268493960426,3.37426785574155,3.74817184848631
"TC1100007728.hg.1",5.48659248219108,5.25096279042747,5.89419692591543,7.0653270366291,7.01786912355659,7.28195207679016,6.98557292064136,6.9029993158808,7.55903435138592,7.58351229912656,7.82608371878569,8.50757872897012,8.40722541115352,8.63175724865079,7.64896281383577,7.47076915675653,7.08394432545449,5.41752494895256,5.43435903894652,5.97418508946692
"TC2000009268.hg.1",7.97810451001718,7.6054461898323,8.0448202684024,8.34823081611404,8.27486142507792,8.34898905136264,8.29035723126025,8.30913746562864,6.15351147364211,5.76775031830027,6.25958047816173,5.95451173157373,6.20382839857384,6.37569579006222,7.65114570518071,7.52436413118719,7.37069504872186,7.39379670078804,7.44573965106622,7.35215732587883
"TC2000009890.hg.1",3.08902745809734,3.3290404890395,3.14774400901335,2.8241886881477,3.32986883201265,3.19683371115594,2.86675137100589,2.96992446046169,5.42750240305605,5.06640017801554,5.28727314967988,5.94595709841815,6.12842257929583,5.16678172052123,2.80822730056118,3.63118722075954,3.27054177914915,2.83126121029354,3.59390219062198,3.13924127043903
"TC0X00010640.hg.1",6.4788366256259,6.67017997068248,6.74104884421853,6.99277085607717,7.04893794015279,6.97445667365036,6.52817916898427,7.09141322608717,8.0302347008253,7.81913863784373,7.89732496974385,8.22155306577138,7.8719725485905,8.04256026784976,8.29377399530603,8.50122541835354,8.30677715379573,7.4423695620201,7.62185846145104,7.48756530876151
"TC1900011524.hg.1",6.41952974201814,6.21062462605164,6.39200053605188,6.14402708744923,6.18557426322975,6.41726407953505,6.05240528078501,6.06693237266055,4.40503084056814,4.49411143523743,4.19878084049153,3.92292193575996,4.15357132192686,3.85693140122358,6.42935898645458,6.82267663480837,6.37717127892678,6.20050097314194,5.93151658108301,6.06443884583834
"TC2000007512.hg.1",7.02694358984281,7.08198954032502,7.13725238185289,7.40474037742684,7.09538109353639,7.27594170107665,7.52336376177314,7.11156275620016,5.60942385445699,5.22003564094879,5.51102798177785,5.3387275559548,5.25642930930582,5.51739523901424,5.66848506107632,5.43900834073559,6.22659440910299,5.91801918139768,5.83423308375693,6.04906924362001
"TC2000007942.hg.1",7.56973037348806,7.31125577155004,7.54841824258092,7.92716006198127,7.83128012221063,7.78555462321205,7.80808014616527,7.74442237463303,6.79286888075711,6.68949941509241,6.77937716950368,6.08224107811343,6.33374620638388,6.29755945815105,7.53895420432134,7.1060588166958,7.01650495198557,7.10464249802798,7.52122085848939,6.97476642511778
"TC0100013700.hg.1",8.30507849058847,8.25130161910604,8.28708635008439,7.80482425145711,7.76548911114925,7.85776286840106,7.85445495434068,7.82433541530733,5.58390002014446,5.12794046873515,5.45068742558393,6.75681309906637,6.41360680009894,6.79374175746867,8.27779936591537,8.26073842700797,8.30368279358337,8.19171930212659,8.16829737521403,8.14517941661039
"TC0700011050.hg.1",6.85625939329731,6.55918687975058,7.01927107659801,6.44003946703722,6.45634508505013,6.59097807126329,6.22769176335203,6.3479562806669,5.52828065705726,5.11347278255852,5.73711873788048,6.48982555384272,6.65020243253591,6.6341974602549,7.27566990925795,7.26361256946047,7.17730068303487,7.15444903042848,7.35152445205792,7.541964299742
"TC0X00009100.hg.1",5.7767545025495,5.70231157465577,6.12712978381271,6.4155748460239,6.44394068881045,6.49428998306541,6.04264672221727,6.25078903106096,7.04780580166376,7.35316755319068,7.35688150006819,7.06367969738544,7.29124092071685,7.23503376776213,6.55146699081263,6.47534079589667,6.54136934077512,6.88699782130439,6.86364778098504,6.82670227452061
"TC0300007406.hg.1",4.47465747590646,4.21743562545339,4.36743713584544,4.36504270260436,4.15791627527114,4.56812906166849,4.410019544522,4.68208331837237,7.30119181197155,6.9597648284612,7.19650667369715,6.57575432321093,6.80932241572417,6.12640281295867,5.44094059417267,4.98070487744684,4.97762025540023,4.13040288232218,4.56377266935938,3.88422078791215
"TC0600013326.hg.1",5.79731000233562,5.71928964460628,5.68893678563917,5.00851448151544,5.59179120348897,5.31366506894651,5.72919536340306,5.54117716561266,8.78339905579825,8.95244350064978,8.81454519386958,9.98054997458908,10.1368230688445,9.94550628622588,6.26135358336226,6.03882634894937,6.39323473170948,6.14451430985959,6.89034647703919,6.25560471689109
"TC1000012505.hg.1",4.66750499477891,4.28051535204478,5.26681189046298,4.36082153884926,4.84823844536587,4.6733579600053,4.13931995322622,4.01198383182554,5.01710919821044,4.70989530527149,5.10024176426053,5.25738789415569,5.19832755853752,5.24325754288168,4.62985803951677,4.31464814294652,3.83904339859762,3.93281311839358,4.28003545272791,4.04564746862799
"TC1000010843.hg.1",3.29265935558385,3.35419640741843,3.29766409749543,3.46969172009393,3.03409289598223,3.45640519023578,3.06554734224424,3.50986481802897,6.08741903725265,5.72424654301797,5.90703325121348,4.63294179895856,5.16630908031274,5.03673009664197,3.26757751702988,3.05967772691494,3.32689571704096,3.25728573077422,3.31970145459186,3.0802517682324
"TC0500010418.hg.1",8.1063435134203,7.99717523703386,7.9125791154505,8.16306606841241,8.32657248053657,8.23815752525884,8.36450489458433,8.25450085503162,9.14156212279585,9.15122607620821,9.16812934365108,9.00073990213937,9.11254990791425,9.24577746535995,8.48176642238269,8.51775628130688,8.51113031920873,8.43533122368366,8.20787604431943,8.1170711352179
"TC0300008979.hg.1",5.57499553252292,6.12982382963764,5.65318975485717,6.97704507293579,6.54808678957552,6.7979107995578,6.73094327913623,6.64338591729287,5.66956181529007,5.98716837247562,5.76926109406615,6.31207225649069,5.53380048428979,5.98426626074249,8.0503627948901,7.78793337790655,7.92750512822337,6.38633945544016,6.45523581157275,6.17103082695487
"TC1400007566.hg.1",5.72766127434909,5.60178356849344,5.55338683160776,5.82876828416863,5.42240720325307,5.32979925731583,5.50013492273218,5.75832580348344,5.67208925078689,5.7312746323488,5.50810885561154,5.25620095099758,5.62993925840222,5.61346218508615,7.22176319704753,7.17865065415896,6.93881241894386,6.70360270058614,6.6527912780077,6.5693314291823
"TC0600010263.hg.1",2.8415742337221,3.1511460017847,2.80693263174645,3.0848839315588,2.89223377340742,2.80933333947118,3.12638420676356,2.96787566248903,8.00443985354315,7.52748791128893,7.79869479858023,5.05309803865079,5.33122167520145,5.03264482645798,3.03334364150457,3.20993783372039,3.22740712731502,2.76590962134227,2.91431817633555,3.39984212107907
"TC0500011712.hg.1",5.01462823840552,4.60433259790855,5.40055173321716,5.66974208433833,5.9018295808669,5.79144648437975,5.94672470889557,6.00277922841889,2.83196307735231,2.19882184369013,3.01635286535013,2.41492083556638,2.37471852007182,2.40952473171238,5.54953728182388,4.57022681660742,4.48948174180377,3.44604507503205,2.52822358210131,3.65096515295548
"TC1500008328.hg.1",7.53134707026219,7.38851994089497,7.41826316828711,6.79469971711787,6.9514982555915,7.06569561367426,7.08154723515238,7.23473838407222,5.67896122814106,5.59986317917782,5.02901563329494,6.27914172126688,6.3540414336627,6.05669376159544,7.17030616526323,7.41991626814374,7.21586148361829,7.5398967583907,7.79662403661124,7.80086094428423
"TC0400012949.hg.1",5.57322075001509,5.72284749545704,5.42760781684193,5.85329085819747,5.83597755826093,5.89116671916125,5.59173528233006,5.67259588237251,5.73263576263662,5.28951452610034,5.86939683274952,6.15556945794387,6.02320380507777,6.04672193022809,3.27779891296203,3.18731143628247,3.14745189081108,3.27792582830938,2.87242066362115,2.76943434865069
"TC0100007645.hg.1",3.97667911440581,4.02121693604187,3.74797500897045,4.05287954956406,3.9711814933562,3.77831641598837,4.19543020394669,3.89431207362044,7.49737888878211,7.7867395518941,7.94769853661101,7.53135687694832,7.20119045454899,7.98483869136253,3.96693999430959,3.96499882214649,4.21852370393618,4.18929378145739,4.08887887902634,3.87634203548751
"TC0200014772.hg.1",1.99704980586782,2.1303431236025,2.26245423292629,2.76961555464324,2.39242440982014,2.58009521852278,2.52319669212897,2.34464727131925,6.55404778148565,6.60164659498717,6.6491214527824,6.45342769153867,6.33293968763427,6.67323623798572,2.81147581830124,2.9250175793705,1.87100856168849,2.19248717864901,2.55126822366801,2.41044131203101
"TC0500010615.hg.1",2.92361849351199,2.45264965025225,3.35840745698321,3.75466568478534,3.88447586061046,3.89274243857882,4.40761897359699,4.2771498278671,5.53193814941249,5.52912113483073,5.50941380154469,5.10586901638851,4.92097906170396,4.79450317344662,8.16490165144605,8.0748871270491,7.84166748587826,4.84015804324416,4.95539172514525,4.98543910543652
"TC1400006457.hg.1",2.81340179495446,2.62508447785687,3.71241209132729,3.42426168186586,3.57498720382113,3.61176247311705,3.39210061611089,2.95506922985674,3.98941838893437,3.4762421671718,3.24315047295264,3.88903682320223,3.97287626296587,4.03734247093113,3.53027528863783,3.13358343872032,3.81565016798927,2.58802315741346,2.92120334343308,2.8828634963709
"TC1900008435.hg.1",8.32093609248078,8.29878523983913,8.27054179701848,8.57559052032363,8.63053152717626,8.58624690202896,8.46275379644973,8.67173607286081,6.97708548759512,7.28962109791945,7.31892378606958,7.39230934864639,7.19000189775649,7.22208892308191,8.46774256803879,8.43642705683676,8.35223043717079,8.17534664941279,8.20315650687481,8.05705140324559
"TC0400006994.hg.1",9.88167328327466,9.5914386543661,9.77432122356192,9.50025942749664,9.63246951098199,9.65968762494932,9.58341989588486,9.49014236499859,8.19536905522506,8.00602963097591,8.14409403366253,8.95628302612719,9.04297996620152,8.92714211209994,9.95294669793761,10.0044925390467,9.93329844056337,9.70785624303405,9.72528485191684,9.62255783976191
"TC0200015214.hg.1",5.41860256149703,5.48522674823437,6.16455644764369,6.59158853813782,6.64873951435279,6.77287231351248,6.41988481872068,6.69227801705155,6.59102200748614,6.74664083161548,6.71236285087785,6.31395165079213,6.14553648332801,6.34296406834826,7.58632153014471,7.73584294230617,7.24045302985791,7.44061597503927,7.45338219314424,7.32967921324118
"TC0100013897.hg.1",8.93066202808739,8.96598887382783,9.04659082166216,9.41331520338828,9.43657950188063,9.4238362722679,9.49558291494751,9.51232836883987,8.6137334545092,8.58613783649986,8.71912568494279,7.59112724386739,7.5884515928514,7.40608192210966,8.14012101091846,8.07585762990294,8.07779956180031,8.56631542514382,8.54813081835781,8.41846483326674
"TC0300006471.hg.1",7.54710669469201,7.4280294859076,7.66405469147844,7.91235554483861,7.81748468908655,8.04073691381191,7.82107954795325,7.60503903811805,5.90047726622918,6.08092889756961,5.81778501394222,5.7023696319964,5.23173184371338,5.41308149394422,7.51417883840879,7.44940204884497,6.94458426633728,6.76776833461824,6.40312688605254,6.7347052814093
"TC0600012709.hg.1",10.1369148224077,10.3308371599803,10.3255021708798,9.71238223257845,10.1863769966431,9.98864010979689,9.98230292745456,10.022402478216,3.78603097768893,3.9069737992064,4.47805102078485,5.64540438134998,5.65064559833738,5.48078927742574,8.84405560666379,8.63751033570883,8.48528656320337,8.60712031817238,8.51434914223078,8.57484734289008
"TC0X00009942.hg.1",6.64674728716608,6.69828525413998,6.37234143627793,6.58440681590175,6.5990162585414,6.69166186423308,6.68568923989049,6.74788299925985,5.73929108386872,6.12384270032696,6.26419483668955,5.67562659065949,5.89374226676082,5.73957376247575,7.02486716663607,7.16755743811762,7.30990909796882,7.27344849880089,7.09248299152879,7.10712797080293
"TC0800010234.hg.1",5.5433143075536,5.62496868818595,5.45182803111672,5.2771875930445,5.05175379774458,5.15363853730544,4.9895007061874,5.12673555715001,3.92420423124412,4.30214286583756,4.06459831015288,4.53818130884948,4.39968828404862,4.97825292426176,5.42173479816152,4.96339516917601,4.90555308706887,4.1730294570582,4.11911795747628,4.07848610720713
